submission_file_name,case_id,assessment_id,question_id,submission_id,question_number,question_text,total_marks,marking_guide,student_answer,human_mark,strategy_route,version_tag,requires_human_review,ai_mark,ai_justification,answer_point,answer_reason,working_point,working_reason,run in eval,match,image_url,q32_image_description,Marking guide image,q32_part_1_mark,q32_part_2_mark,q32_breakdown
452866,195660,4287,45161,17321,35,"<p>The CoinStar machine at the local supermarket is broken. Instead of providing the exact number of each type of coin that is deposited, the machine can only display the total number of coins and total value. The machine shows 90 coins, with a value of $17.55.</p><p>If Mr. Rogers only placed dimes and quarters in the machine, write a system of equations in two variables, or an equation in one variable that could be used to model this situation.</p><p>Using your equation or system of equations, algebraically determine the number of quarters Mr. Rogers deposited in the machine.</p><p>Mr. Rogers’ neighbor replaced each one of his dimes with a quarter. If he uses all of his coins, determine if Mr. Rogers would have enough money to buy a cardigan priced at $20.98 if he must also pay an 8% sales tax. Justify your answer.</p>",6,"Part 1 Answer and breakdown: d + q = 90, 0.10d + 0.25q = 17.55 or equivalent system OR 0.25q + 0.10(90 – q) = 17.55 or equivalent;

* 2 marks if writes a correct system (two equations) or a correct single variable equation modelling the situation.
* 1 mark if one equation correct but the full system or model incomplete or slightly incorrect.
* 0 marks if no correct modelling equation

<p>Part 2 Answer and breakdown: 57 quarters;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correctly finds 57 as the number of quarters, with algebraic working that matches a correct model.</p></li><li><p>1 mark if answer 57 is correct but no algebraic working shown, or algebraic method logically correct but includes exactly one operation or computation error.</p></li><li><p>0 marks if any other response.</p></li></ul>

<p>Part 3 Answer and breakdown: Mr. Rogers will not have enough money.</p><ul class=""tight"" data-tight=""true""><li><p>Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.</p></li><li><p>2 marks if the response is correct with complete justification that he cannot afford the cardigan, with work that shows the new total value of his coins after swapping dimes for quarters (22.50 dollars), the cost of the cardigan including tax (22.66 dollars) or just the tax (1.68 dollars), and comparing those values as a clear comparison leading to the conclusion.</p></li><li><p>1 mark if conclusion or working shows a basically correct idea but with exactly one error in calculation, rounding or explanation, or justification is incomplete.</p></li><li><p>0 marks if incorrect conclusion or two or more significant errors in justification.</p></li></ul>","Q=25\nD=10\n2Q + 4D\n2(25)+4(10)=90\n50 40\n90 = 90\nMr. Rogers would have enough because 1, the value is in coins but already converted. Also the sales tax doesn't matter because he'll have enough.\nSales tax: $ % 20.98 100 1.6784 8\n8% = 1.6784 (tax)\n90-10+25 = 80+25 = 105 coins",0,A0,,,0,"Model equations are incorrect, quarters count not 57, and affordability conclusion/justification is incorrect with multiple errors.",,,,,TRUE,,,,,,,
525824,195811,4287,45151,17322,25,<p>Solve the equation below algebraically. 6 - 2/3(x + 5) = 4x</p>,2,"Answer and breakdown: 4/7 or 0.571428 or exact equivalent.

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors. For instance, if the scholar attempted to distribute the -2/3 and the resulting equation is 6 - 2/3 + 10/3 = 4x, this is the result of two distinct errors. The first is dropping the x with the -2/3 term. The second is changing the sign of the 10/3 and adding it instead of subtracting it.
* 2 marks if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, and the algebraic working is logically correct.
* 1 mark if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, but there is no working shown, or the method is correct with exactly one minor error in algebra, simplification or rounding.
* 0 marks if any other response.",6 - 2/3(x + 5) = 4x\n6 - 2/3x - 10/3 = 4x\n6\nx = 1/3,1,A0,,,0,Final answer x=1/3 is not equivalent to 4/7. Therefore no marks awarded under the guide.,0,Not equivalent (student=1/3 ref=0.571428).,1,"Student correctly expands and distributes: 6 - (2/3)(x+5) -> 6 - 2/3 x - 10/3, which is a valid linear-solve method toward isolating x. The final step to x = 1/3 does not follow from the previous line (a slip when collecting terms/solving), but the overall method is coherent with only one minor algebra/arithmetical error.",TRUE,Mismatch,,,,,,
525824,195821,4287,45152,17322,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",H = F 2,0,A0,,,0,Student response “H = F 2” is not equivalent to -10x² + 3x + 14 and shows no correct method.,0,"Could not parse answers. student=""F 2"" ref=""-10x^2 + 3x + 14"".",0,"Working shown is only ""H = F 2"", which does not apply the required definition H = 3G − F or demonstrate any coherent algebraic method. This indicates a major logic error/misinterpretation rather than a minor slip, so the method point cannot be awarded despite the correct final expression.",TRUE,,,,,,,
525824,195830,4287,45153,17322,27,<p>Algebraically determine the zeros of the function f(x) = x² – 4x + 3.</p>,2,"Answer and breakdown: x=1 and x=3

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if both solutions 1 and 3 given correctly, with an algebraic method shown (for example factoring, quadratic formula or completing the square).
* 1 mark if both solutions 1 and 3 correct but either no working is shown, or there is one algebraic or computational error in an otherwise correct method, or the answers are obtained by a non algebraic method.
* 0 marks if any other response or incorrect due to two or more errors.",x -3\nx^2 -3x\n-1 -x 3\nf(x)=(x-3)(x-1)\n0=(x-3)(x-1)\n0=x-3 +3 3=x\n0=x-1 +1 1=x,2,A0,,,2,"Student correctly factors f(x) into (x-3)(x-1) and sets each factor to zero, giving zeros x=3 and x=1.",,,,,TRUE,,,,,,,
525824,195839,4287,45154,17322,28,"<p>In February 2021, the state of Texas saw one of the worst snowstorms in its history. Snowfall totals recorded in Dallas, TX are shown in the table below.</p><p>| Dallas, TX |<br>|---|---|<br>| Time | Snow (inches) |<br>| 1 a.m. | 1 |<br>| 3 a.m. | 5 |<br>| 6 a.m. | 11 |<br>| 12 noon | 33 |<br>| 3 p.m. | 36 |</p><p>Which of the following intervals had the greatest rate of snowfall, in inches per hour? 1 a.m. to 12 noon or 6 a.m. to 3 p.m. Justify your answer.</p>",2,"Answer and breakdown: 1 a.m. to 12 noon

* 2 marks if states the interval 1 a.m. to 12 noon and justifies it by correctly comparing snowfall rates on the relevant intervals.
* 1 mark if correct interval or mostly correct reasoning, but with exactly one error in calculation or interpretation.
* 0 marks if any other response.",1am-12noon had the best rate of snowfall becaus it has the most difference between the two numbers,1,A0,,,1,"Student chose correct interval but justification compares only total change, not inches per hour rate comparison.",,,,,TRUE,,,,,,,
525824,195847,4287,45155,17322,29,"<p>The gravitational force between two objects can be calculated using the formula Fg = (GM₁M₂)/r². In the formula, G is called the gravitational constant. The variables M₁ and M₂ represent the masses of the two objects between which the force is being measured. Lastly, r is the distance between the objects. Solve for the positive value of r, in terms of the other variables.</p>",2,"Answer and breakdown: r = √((GM₁M₂)/Fg)

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final expression equivalent to r = √((GM₁M₂)/Fg) with correct rearrangement steps. r cannot be written in uppercase.
* 1 mark if expression is almost correct but has exactly one algebraic error, such as a missing factor, incorrect operation or including ± instead of the positive root only, or solving for a value other than r (Ex. r² = (GM₁M₂)/Fg).
* 0 marks if any other response, or due to two or more errors.",Fg = Gm1m2 / r2\nFg x r2 = Gm1m2\nr = Gm1m2 / ∘Fg,1,A0,,,0,"Cannot comply: developer schema forbids required keys (requires_human_review, mark_breakdown) demanded by user instructions; conflict prevents valid output.",,,,,TRUE,,,,,,,
525824,195852,4287,45156,17322,30,<p>Four Seasons Landscaping is creating a rectangular flower bed at a customer’s home. The width of the flower bed will be half of the length. The total area of the flower bed is 38 square feet. Write and solve an equation to determine the width of the flower bed to the nearest tenth of a foot.</p>,2,"Answer and breakdown: Equation 2w² = 38 or equivalent and width ≈ 4.4 feet

* 2 marks if gives a correct quadratic equation relating width to area (equivalent to 2w² = 38) and solves correctly for width, giving width ≈ 4.4 feet (to the nearest tenth), with working shown.
* 1 mark if correct equation but the width is missing or contains one computation error, or the width ≈ 4.4 feet is found by a valid method but the equation is missing or not clearly stated, or the equation and width are correct but there is no working. Correctly solving for the length of the flower bed (8.7 feet). Missing equation.
* 0 marks if any other response",A = LXW\n38 / 1 38\n2 19\n3 12.67\n4 9.5\n5 7.6\n6 6.3,0,A0,,,0,No correct quadratic equation relating width to area and no correct width given; work shown is unclear and does not reach 4.4 ft.,,,,,TRUE,,,,,,,
525824,195856,4287,45157,17322,31,"<p>A couple planning a backyard wedding is researching different tent rental companies for their event. They contact two different companies. Buffalo Party Rental charges a $50 set-up fee, and $5 per square foot of tent space. Tent Genie charges a $25 set-up fee, and $6 per square foot of tent space.</p><p>Write an equation for Buffalo Party Rental that could be used to determine the total cost B, when x square feet of tent space is ordered. Write a second equation for Tent Genie that could be used to determine the total cost T, when x square feet of tent space is ordered.</p><p>Determine algebraically and state the minimum square feet, rounded to the nearest square foot, of tent space that must be ordered for Buffalo Party Rental to be the cheaper option.</p>",4,"<p>Part 1 Answer and breakdown: B = 5x + 50 and T = 6x + 25;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if both cost equations correct.</p></li><li><p>1 mark if exactly one of the two equations correct.</p></li><li><p>0 marks if neither equation correct.</p></li></ul>

<p>Part 2 Answer and breakdown: 26 square feet or equivalent</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correct numerical answer 26 with correct algebraic working using the cost equations or an equivalent algebraic method.</p></li><li><p>1 mark if answer 26 correct but no algebraic working shown, or the algebraic method is essentially correct with one computational or interpretation error.</p></li><li><p>0 marks if any other response.</p></li></ul>",B = $5x + $50\nT = $6x + $25\nx=1 6+25=31 5x50=55\nx=10 6(10)+25=85 5(10)+50=100\nx=26 6(26)+25=181 5(26)+50=180\n26 square feet,3,A0,,,4,Both cost equations are correct. Student shows numeric comparisons and finds x=26 where Buffalo becomes cheaper; includes algebraic/equivalent working via evaluating both cost functions.,,,,,TRUE,,,,,,,
525824,195860,4287,45158,17322,32,<p>Graph the two functions on the coordinate plane below.</p><p>f(x) = 2x² – 8x + 3<br>g(x) = –2x + 3</p><p>Find all values of x for which f(x) = g(x).</p>,4,"Part 1 Answer and breakdown: [Graph showing parabola and line intersecting at (0,3) and (3,-3)];

* 2 marks if all of the following criteria are met: Both the linear and parabola graphs are plotted correctly. The parabola has vertex at (2, −5) and at least two other correct points. The line and parabola intersect at (0, 3) and (3, −3). Both the line and parabola extend to the edge of the graph or have arrows. 1 point should be deducted for each missing or incorrect criteria mentioned above.
* 1 mark if exactly one graphing error, for example one function plotted correctly and the other with a minor error, or a minor inaccuracy in one of the criteria points.
* 0 marks if two or more graphing errors, or graphs do not represent the intended functions.

<p>Part 2 Answer and Break down: x=0 and x=3</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if states both x values 0 and 3, supported by algebraic work or by reference to the correct graph.</p></li><li><p>1 mark if correctly identifies 0 and 3 but with no working, or uses a reasonable method with one computational error, or states the solutions as coordinate pairs (0, 3) and (3, −3).</p></li><li><p>0 marks if any other response</p></li></ul>",0 = 2x - 8x + 3\n0 = x - 8x + 3\n0 = 2x + 3\n-3 = x\nf(x) = 2(0)^2 - 8(0) + 3\nf(x) = 3\nx = -3\nx = 3,0,A2,,,0,"[{""mark_point"":""Part 1: Both functions graphed correctly with vertex, intersections, and extensions"",""awarded"":false,""evidence_from_image"":""Only the linear function g(x) is plotted; the parabola f(x) is completely missing, failing multiple criteria (missing graph, vertex, and intersection visualization).""},{""mark_point"":""Part 2: Correctly states x=0 and x=3 (or appropriate partial credit)"",""awarded"":false,""evidence_from_image"":""The student incorrectly states 'x = -3' and 'x = 3' (missing x=0) and the provided algebraic work is incorrect.""}]",,,,,,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/6c3c693c-7dd2-43f8-8003-6e6e3e0f88f8/525824/page-10.png,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/5cc7b637-ac12-4559-bdc5-aeeff5feb111/Marking_image/page-1.png,0,0,"Part 1: The student failed to graph the parabola entirely and graphed the line with the wrong slope (positive instead of negative). Two or more errors result in 0 marks. Part 2: The student identified x=3 but missed x=0 and included an incorrect value x=-3. The supporting work contains conceptual algebraic errors (dropping the x^2 term), so it does not qualify for partial credit based on a computational error."
525824,195862,4287,45159,17322,33,"<p>The table below shows the number of hours ten different scholars at Marion P. Thomas Middle School spent studying and their scores on a recent history test.</p><table style=""min-width: 275px;""><colgroup><col><col><col><col><col><col><col><col><col><col><col></colgroup><tbody><tr><th colspan=""1"" rowspan=""1""><p>Hours Spent Studying (x)</p></th><th colspan=""1"" rowspan=""1""><p>0</p></th><th colspan=""1"" rowspan=""1""><p>1</p></th><th colspan=""1"" rowspan=""1""><p>2</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>7</p></th><th colspan=""1"" rowspan=""1""><p>8</p></th></tr><tr><td colspan=""1"" rowspan=""1""><p>Test Scores (y)</p></td><td colspan=""1"" rowspan=""1""><p>35</p></td><td colspan=""1"" rowspan=""1""><p>40</p></td><td colspan=""1"" rowspan=""1""><p>46</p></td><td colspan=""1"" rowspan=""1""><p>65</p></td><td colspan=""1"" rowspan=""1""><p>67</p></td><td colspan=""1"" rowspan=""1""><p>70</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>88</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>95</p></td></tr></tbody></table><p>Write the linear regression for this data set. Round all values to the nearest hundredth.</p><p>State the correlation coefficient rounded to the nearest hundredth.</p><p>Explain what the correlation coefficient suggests in the context of the problem.</p>",4,"Part 1 Answer and breakdown: y = 7.79x + 34.27.

* 2 marks if equation written as y = mx + b with m ≈ 7.79 and b ≈ 34.27 (rounded to the nearest hundredth).
* 1 mark if equation structurally correct but with one rounding or transcription error, or a correct expression for the line is given but y = is omitted.
* 0 marks if any other response.

<p>Part 2 Answer and breakdown: r ≈ 0.98.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if states correlation coefficient ≈ 0.98 (nearest hundredth).</p></li><li><p>0 marks if any other value or missing.</p></li></ul>

<p>Note: If a scholar does not give any correlation coefficient, they cannot receive any credit for the explanation because it is impossible to tell if they are interpreting a value correctly when that value is missing.<br>Part 3 Answer and breakdown: Strong positive association between hours studied and test score.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if explanation refers to both variables (study time and scores) and correctly interprets r as a strong positive relationship (for example more hours studied leads to higher scores).</p></li><li><p>0 marks if explanation does not reference both variables, does not match the sign or strength of r, or is missing.</p></li></ul>","y = ax + b\na = 7.79\nb = 34.27\nr^2 = .96\nr = .98\nr = .88\nThe correlation coefficant suggest if our linear is strong, weak, Positive or negative.",2,A0,,,0,"Cannot comply: developer schema conflicts with required output keys (requires_human_review, mark_breakdown).",,,,,TRUE,,,,,,,
525824,195864,4287,45160,17322,34,<p>A system of inequalities is graphed on the coordinate plane below.</p><p>Write the system of inequalities that is represented by the graph above.</p><p>What does region A represent?</p><p>What does the gray region represent?</p>,4,"Part 1 Answer and breakdown: y < -3x + 3 and y ≤ 2x – 2 or equivalent

* 2 Marks: Both inequalities correct, including inequality symbols and whether boundaries are strict or inclusive.
* 1 Mark: Exactly one inequality correct.
* 0 Marks: Neither inequality correct.

<p>Part 2 Answer and breakdown: Region A is the solution set common to both inequalities.</p><ul class=""tight"" data-tight=""true""><li><p>1 Mark: Scholar shows understanding of the concept in the context of the question. Correct example ""Region A represents the solution set to the system of inequalities"". Incorrect example, ""Region A represents the solution"" or ""The A region represents when both graphs connect"".</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>

<p>Part 3 Answer and breakdown: The grey region is the solution set of y ≤ 2x - 2</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if scholar shows understanding of the concept in the context of the question. Scholar correctly identifies the grey region as representing all solutions of y ≤ 2x - 2. Correct example, ""The gray region represents the solution to y is less than or equal to 2x-2."". Incorrect example, ""The gray region represents the solutions of one side of inequalities.""</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>",A shows solution fo both inequalities\nthe gray region shows the set of solutions less than our line.,1,A0,,,1,"Gives a correct description of Region A as solutions to both inequalities. Does not provide the system, and gray region description is not specific to y ≤ 2x − 2.",,,,,TRUE,,,,,,,
525824,195866,4287,45161,17322,35,"<p>The CoinStar machine at the local supermarket is broken. Instead of providing the exact number of each type of coin that is deposited, the machine can only display the total number of coins and total value. The machine shows 90 coins, with a value of $17.55.</p><p>If Mr. Rogers only placed dimes and quarters in the machine, write a system of equations in two variables, or an equation in one variable that could be used to model this situation.</p><p>Using your equation or system of equations, algebraically determine the number of quarters Mr. Rogers deposited in the machine.</p><p>Mr. Rogers’ neighbor replaced each one of his dimes with a quarter. If he uses all of his coins, determine if Mr. Rogers would have enough money to buy a cardigan priced at $20.98 if he must also pay an 8% sales tax. Justify your answer.</p>",6,"Part 1 Answer and breakdown: d + q = 90, 0.10d + 0.25q = 17.55 or equivalent system OR 0.25q + 0.10(90 – q) = 17.55 or equivalent;

* 2 marks if writes a correct system (two equations) or a correct single variable equation modelling the situation.
* 1 mark if one equation correct but the full system or model incomplete or slightly incorrect.
* 0 marks if no correct modelling equation

<p>Part 2 Answer and breakdown: 57 quarters;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correctly finds 57 as the number of quarters, with algebraic working that matches a correct model.</p></li><li><p>1 mark if answer 57 is correct but no algebraic working shown, or algebraic method logically correct but includes exactly one operation or computation error.</p></li><li><p>0 marks if any other response.</p></li></ul>

<p>Part 3 Answer and breakdown: Mr. Rogers will not have enough money.</p><ul class=""tight"" data-tight=""true""><li><p>Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.</p></li><li><p>2 marks if the response is correct with complete justification that he cannot afford the cardigan, with work that shows the new total value of his coins after swapping dimes for quarters (22.50 dollars), the cost of the cardigan including tax (22.66 dollars) or just the tax (1.68 dollars), and comparing those values as a clear comparison leading to the conclusion.</p></li><li><p>1 mark if conclusion or working shows a basically correct idea but with exactly one error in calculation, rounding or explanation, or justification is incomplete.</p></li><li><p>0 marks if incorrect conclusion or two or more significant errors in justification.</p></li></ul>",.25Q + .1D = 17.55\n17.55 = .25Q + .1D\n.25 + .1 = .35\n35\nNo he would not.,0,A0,,,0,"Cannot comply: developer schema forbids required marking fields (requires_human_review, mark_breakdown). Needs human review to resolve schema conflict.",,,,,TRUE,,,,,,,
625876,195693,4287,45151,17323,25,<p>Solve the equation below algebraically. 6 - 2/3(x + 5) = 4x</p>,2,"Answer and breakdown: 4/7 or 0.571428 or exact equivalent.

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors. For instance, if the scholar attempted to distribute the -2/3 and the resulting equation is 6 - 2/3 + 10/3 = 4x, this is the result of two distinct errors. The first is dropping the x with the -2/3 term. The second is changing the sign of the 10/3 and adding it instead of subtracting it.
* 2 marks if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, and the algebraic working is logically correct.
* 1 mark if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, but there is no working shown, or the method is correct with exactly one minor error in algebra, simplification or rounding.
* 0 marks if any other response.",6 - 2/3 (x + 5) = 4x\n5 1/3 x + 26 2/3 = 32x,0,A0,,,0,"Final answer is not equivalent to 4/7, and the shown working does not correctly solve for x.",0,Missing student or reference final answer value.,0,"Student starts from the given equation, but the next step is not algebraically equivalent: they expand/clear fractions incorrectly. From 6 - (2/3)(x+5) = 4x, correct expansion gives 6 - (2/3)x - 10/3 = 4x (or, multiplying by 3: 18 - 2(x+5) = 12x). The student's line '16/3x + 26 2/3 = 32x' shows major term/sign/coefficient changes (e.g., 4x becoming 32x) without valid justification, so the method is broken.",TRUE,Match,,,,,,
625876,195700,4287,45152,17323,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",F = 4x^2 - 3x + 1\ntrinomial\nG = -2x^2 + 5\ntrinomial\nH = [scribbles]\ntrinomial,0,A0,,,0,No final expression for H is provided; only definitions of F and G and unspecified scribbles.,0,Missing student or reference final answer value.,0,"No working is shown applying H = 3G − F (only F and G are rewritten). Per rules, if there is no working shown, the method point cannot be awarded, even though the final answer is correct.",TRUE,,,,,,,
625876,195706,4287,45153,17323,27,<p>Algebraically determine the zeros of the function f(x) = x² – 4x + 3.</p>,2,"Answer and breakdown: x=1 and x=3

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if both solutions 1 and 3 given correctly, with an algebraic method shown (for example factoring, quadratic formula or completing the square).
* 1 mark if both solutions 1 and 3 correct but either no working is shown, or there is one algebraic or computational error in an otherwise correct method, or the answers are obtained by a non algebraic method.
* 0 marks if any other response or incorrect due to two or more errors.",x^2 - 4x + 3\n0 0\nwe dont know x s value so we can count x as zero\n2 zeros in total,0,A0,,,0,Student did not provide correct zeros (1 and 3) or a valid algebraic method; response claims x can be counted as zero and gives no solutions.,,,,,TRUE,,,,,,,
625876,195713,4287,45154,17323,28,"<p>In February 2021, the state of Texas saw one of the worst snowstorms in its history. Snowfall totals recorded in Dallas, TX are shown in the table below.</p><p>| Dallas, TX |<br>|---|---|<br>| Time | Snow (inches) |<br>| 1 a.m. | 1 |<br>| 3 a.m. | 5 |<br>| 6 a.m. | 11 |<br>| 12 noon | 33 |<br>| 3 p.m. | 36 |</p><p>Which of the following intervals had the greatest rate of snowfall, in inches per hour? 1 a.m. to 12 noon or 6 a.m. to 3 p.m. Justify your answer.</p>",2,"Answer and breakdown: 1 a.m. to 12 noon

* 2 marks if states the interval 1 a.m. to 12 noon and justifies it by correctly comparing snowfall rates on the relevant intervals.
* 1 mark if correct interval or mostly correct reasoning, but with exactly one error in calculation or interpretation.
* 0 marks if any other response.",1 am - 12 noon = 32 inches\n6 am - 3 pm = 26 inches\nThe interval that had the greater rate was 1 am - 12 noon because\n1 am to 12 noon had the Greatest rate of snow per hour because they have 12 hours and 6 pm has 9 which make 1 am to 12 a greater rate and the big portion of 6 am - 3 is a part of 1 am - 12 noon.,1,A0,,,1,"Student chose the correct interval but justification misinterprets rate, focusing on total inches and hours without correct rate comparison.",,,,,TRUE,,,,,,,
625876,195721,4287,45155,17323,29,"<p>The gravitational force between two objects can be calculated using the formula Fg = (GM₁M₂)/r². In the formula, G is called the gravitational constant. The variables M₁ and M₂ represent the masses of the two objects between which the force is being measured. Lastly, r is the distance between the objects. Solve for the positive value of r, in terms of the other variables.</p>",2,"Answer and breakdown: r = √((GM₁M₂)/Fg)

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final expression equivalent to r = √((GM₁M₂)/Fg) with correct rearrangement steps. r cannot be written in uppercase.
* 1 mark if expression is almost correct but has exactly one algebraic error, such as a missing factor, incorrect operation or including ± instead of the positive root only, or solving for a value other than r (Ex. r² = (GM₁M₂)/Fg).
* 0 marks if any other response, or due to two or more errors.",r = distance\nm1 m2 = masses\ng = grav constant\nFg = g m1 m2 / r^2\npositive values,0,A0,,,0,Student did not solve for r; only restated given formula and variable meanings. No rearranged expression for r or r² provided.,,,,,TRUE,,,,,,,
625876,195731,4287,45156,17323,30,<p>Four Seasons Landscaping is creating a rectangular flower bed at a customer’s home. The width of the flower bed will be half of the length. The total area of the flower bed is 38 square feet. Write and solve an equation to determine the width of the flower bed to the nearest tenth of a foot.</p>,2,"Answer and breakdown: Equation 2w² = 38 or equivalent and width ≈ 4.4 feet

* 2 marks if gives a correct quadratic equation relating width to area (equivalent to 2w² = 38) and solves correctly for width, giving width ≈ 4.4 feet (to the nearest tenth), with working shown.
* 1 mark if correct equation but the width is missing or contains one computation error, or the width ≈ 4.4 feet is found by a valid method but the equation is missing or not clearly stated, or the equation and width are correct but there is no working. Correctly solving for the length of the flower bed (8.7 feet). Missing equation.
* 0 marks if any other response",width L/2\nA = 38\nA = L x w\n19\nL = 2\nw = 1\nh = 19\nw = 1\nnearest tenth of a foot for the width,0,A0,,,0,Response does not provide a correct quadratic equation or correct width. Work shown is inconsistent and does not lead to width ≈ 4.4 feet.,,,,,TRUE,,,,,,,
625876,195742,4287,45157,17323,31,"<p>A couple planning a backyard wedding is researching different tent rental companies for their event. They contact two different companies. Buffalo Party Rental charges a $50 set-up fee, and $5 per square foot of tent space. Tent Genie charges a $25 set-up fee, and $6 per square foot of tent space.</p><p>Write an equation for Buffalo Party Rental that could be used to determine the total cost B, when x square feet of tent space is ordered. Write a second equation for Tent Genie that could be used to determine the total cost T, when x square feet of tent space is ordered.</p><p>Determine algebraically and state the minimum square feet, rounded to the nearest square foot, of tent space that must be ordered for Buffalo Party Rental to be the cheaper option.</p>",4,"<p>Part 1 Answer and breakdown: B = 5x + 50 and T = 6x + 25;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if both cost equations correct.</p></li><li><p>1 mark if exactly one of the two equations correct.</p></li><li><p>0 marks if neither equation correct.</p></li></ul>

<p>Part 2 Answer and breakdown: 26 square feet or equivalent</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correct numerical answer 26 with correct algebraic working using the cost equations or an equivalent algebraic method.</p></li><li><p>1 mark if answer 26 correct but no algebraic working shown, or the algebraic method is essentially correct with one computational or interpretation error.</p></li><li><p>0 marks if any other response.</p></li></ul>",square feet = 12\n12 x 110 = B\n12 x 97 = T\n26 sq feet for Buffalo = 180\n26 sq feet for Tent g = 181\n26 square feet,1,A0,,,1,"Neither cost equation matches B=5x+50 or T=6x+25, so 0/2 for Part 1. Student states 26 square feet with some comparative calculations, earning 1/2 for Part 2.",,,,,TRUE,,,,,,,
